,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,updated_github_id
288,NON906/omniparser-autogui-mcp,NON906/omniparser-autogui-mcp,Automatic operation of on-screen GUI.,['python'],other-tools-and-integrations,https://github.com/NON906/omniparser-autogui-mcp,https://github.com/NON906/omniparser-autogui-mcp,MIT,2025-02-26 06:38:10,2025-03-02 01:53:48,2025-03-02 01:53:34,24.0,,10.0,4.0,2.0,1.0,,57.0,,,,,,,8,True,3.0,,,,
289,chatmcp/mcp-server-chatsum,chatmcp/mcp-server-chatsum,Query and summarize your chat messages with AI prompts.,[],knowledge-and-memory,https://github.com/chatmcp/mcp-server-chatsum,https://github.com/chatmcp/mcp-server-chatsum,,2024-12-03 16:08:19,2024-12-04 02:58:20,2024-12-04 02:58:15,3.0,,100.0,9.0,2.0,5.0,,1020.0,,,,,,,7,True,3.0,,,,
290,samuelgursky/davinci-resolve-mcp,samuelgursky/davinci-resolve-mcp,"MCP server integration for DaVinci Resolve providing powerful tools for video editing, color grading, media..",['python'],art-and-culture,https://github.com/samuelgursky/davinci-resolve-mcp,https://github.com/samuelgursky/davinci-resolve-mcp,MIT,2025-03-18 03:11:04,2025-04-02 02:35:22,2025-04-02 02:35:08,15.0,,31.0,8.0,5.0,7.0,2.0,325.0,,,,,,2.0,7,True,3.0,,,,
291,wegotdocs/open-mcp,wegotdocs/open-mcp,Turn a web API into an MCP server in 10 seconds and add it to the open source registry: https://open-mcp.org.,"['linux', 'local', 'macos', 'typescript', 'windows']",aggregators,https://github.com/wegotdocs/open-mcp,https://github.com/wegotdocs/open-mcp,,2025-03-27 14:40:31,2025-09-15 18:25:39,2025-07-25 12:33:30,131.0,4.0,32.0,5.0,342.0,1.0,2.0,271.0,,,,,,2.0,7,True,3.0,,,,
292,recursechat/mcp-server-apple-shortcuts,recursechat/mcp-server-apple-shortcuts,An MCP Server Integration with Apple Shortcuts.,"['local', 'macos', 'typescript']",browser-automation,https://github.com/recursechat/mcp-server-apple-shortcuts,https://github.com/recursechat/mcp-server-apple-shortcuts,Apache-2.0,2024-12-11 20:32:57,2024-12-22 03:27:15,2024-12-22 03:27:15,12.0,,26.0,3.0,3.0,2.0,1.0,245.0,,,,,,2.0,7,True,3.0,,,,
293,reading-plus-ai/mcp-server-deep-research,reading-plus-ai/mcp-server-deep-research,"MCP server providing OpenAI/Perplexity-like autonomous deep research, structured query elaboration, and concise..","['cloud', 'typescript']",search-data-extraction,https://github.com/reading-plus-ai/mcp-server-deep-research,https://github.com/reading-plus-ai/mcp-server-deep-research,MIT,2025-03-23 01:35:18,2025-03-25 15:50:11,2025-03-25 15:50:11,3.0,,23.0,1.0,1.0,2.0,,181.0,,,,,,2.0,7,True,3.0,,,,
294,sirmews/mcp-pinecone,sirmews/mcp-pinecone,Pinecone integration with vector search capabilities.,"['cloud', 'python']",databases,https://github.com/sirmews/mcp-pinecone,https://github.com/sirmews/mcp-pinecone,MIT,2024-12-08 04:53:27,2025-01-31 08:20:22,2025-01-31 08:20:21,56.0,,30.0,1.0,5.0,4.0,,146.0,,,,,,2.0,7,True,3.0,,,,
295,f4ww4z/mcp-mysql-server,f4ww4z/mcp-mysql-server,Node.js-based MySQL database integration that provides secure MySQL database operations.,"['local', 'typescript']",databases,https://github.com/f4ww4z/mcp-mysql-server,https://github.com/f4ww4z/mcp-mysql-server,MIT,2024-12-13 09:39:28,2025-05-03 02:58:09,2025-05-03 02:58:09,19.0,,24.0,1.0,10.0,8.0,3.0,117.0,,,,,,7.0,7,True,3.0,,,,
296,doggybee/mcp-server-ccxt,doggybee/mcp-server-ccxt,An MCP server for accessing real-time crypto market data and trading via 20+ exchanges using the CCXT library...,"['cloud', 'typescript']",finance-and-fintech,https://github.com/doggybee/mcp-server-ccxt,https://github.com/doggybee/mcp-server-ccxt,MIT,2025-03-30 04:44:33,2025-06-03 03:55:44,2025-06-03 03:51:06,61.0,,19.0,2.0,5.0,1.0,1.0,109.0,2025-04-01 05:28:10,1.2.1,1.0,1.0,1.0,4.0,7,True,3.0,,,,
297,tiianhk/MaxMSP-MCP-Server,tiianhk/MaxMSP-MCP-Server,"A coding agent for Max (Max/MSP/Jitter), which is a visual programming language for music and multimedia.","['local', 'python']",coding-agents,https://github.com/tiianhk/MaxMSP-MCP-Server,https://github.com/tiianhk/MaxMSP-MCP-Server,MIT,2025-04-18 15:43:58,2025-08-27 13:28:16,2025-08-27 13:28:16,51.0,1.0,9.0,6.0,1.0,7.0,1.0,97.0,,,,,,4.0,7,True,3.0,,,,
298,QuantGeekDev/coincap-mcp,QuantGeekDev/coincap-mcp,"Real-time cryptocurrency market data integration using CoinCaps public API, providing access to crypto prices and..","['cloud', 'typescript']",finance-and-fintech,https://github.com/QuantGeekDev/coincap-mcp,https://github.com/QuantGeekDev/coincap-mcp,MIT,2024-12-08 20:38:43,2025-01-30 16:30:02,2025-01-30 16:30:02,31.0,,25.0,2.0,7.0,1.0,,87.0,,,,2.0,2.0,2.0,7,True,3.0,,,,
299,areweai/tsgram-mcp,areweai/tsgram-mcp,"TSgram: Telegram + Claude with local workspace access on your phone in typescript. Read, write, and vibe code on the..",[],communication,https://github.com/areweai/tsgram-mcp,https://github.com/areweai/tsgram-mcp,MIT,2025-06-23 22:38:41,2025-06-26 04:55:26,2025-06-26 04:55:26,22.0,,21.0,13.0,2.0,,,85.0,,,,,,2.0,7,True,3.0,,,,
300,omni-mcp/isaac-sim-mcp,omni-mcp/isaac-sim-mcp,"A MCP Server and an extension enables natural language control of NVIDIA Isaac Sim, Lab, OpenUSD and etc.","['cloud', 'typescript']",art-and-culture,https://github.com/omni-mcp/isaac-sim-mcp,https://github.com/omni-mcp/isaac-sim-mcp,MIT,2025-03-31 04:43:01,2025-04-25 12:39:05,2025-04-23 08:13:18,14.0,,20.0,7.0,6.0,1.0,3.0,83.0,2025-04-25 12:39:05,0.3.0,1.0,,,2.0,7,True,3.0,,,,
301,BurtTheCoder/mcp-shodan,BurtTheCoder/mcp-shodan,"MCP server for querying the Shodan API and Shodan CVEDB. This server provides tools for IP lookups, device searches,..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-shodan,https://github.com/BurtTheCoder/mcp-shodan,MIT,2024-12-12 18:01:09,2025-03-03 06:58:41,2025-03-03 06:58:36,34.0,,11.0,1.0,6.0,1.0,,78.0,,,,1.0,1.0,4.0,7,True,3.0,,,,
302,docker/hub-mcp,docker/hub-mcp,"Official MCP server to interact with Docker Hub, providing access to repositories, hub search and Docker Hardened..","['cloud', 'local', 'official', 'typescript']",developer-tools,https://github.com/docker/hub-mcp,https://github.com/docker/hub-mcp,Apache-2.0,2025-06-12 16:12:12,2025-10-10 08:43:40,2025-10-10 08:43:37,7.0,3.0,51.0,1.0,64.0,,,73.0,,,,,,3.0,7,True,3.0,,,,
303,TheRaLabs/legion-mcp,TheRaLabs/legion-mcp,"Universal database MCP server supporting multiple database types including PostgreSQL, Redshift, CockroachDB, MySQL,..","['local', 'python']",databases,https://github.com/TheRaLabs/legion-mcp,https://github.com/TheRaLabs/legion-mcp,GPL-3.0,2025-03-24 02:06:22,2025-05-11 02:46:12,2025-05-11 02:46:12,19.0,,18.0,2.0,8.0,3.0,1.0,72.0,2025-05-10 17:01:46,0.1.4,2.0,,,,7,True,3.0,,,,
304,13bm/GhidraMCP,13bm/GhidraMCP,"MCP server for integrating Ghidra with AI assistants. This plugin enables binary analysis, providing tools for..","['java', 'local', 'python']",security,https://github.com/13bm/GhidraMCP,https://github.com/13bm/GhidraMCP,,2025-03-24 12:54:19,2025-03-26 19:42:25,2025-03-26 19:42:19,11.0,,12.0,2.0,2.0,,,72.0,2025-03-26 18:29:16,0.1.1,2.0,,,,7,True,3.0,236.0,33.0,,
305,OctagonAI/octagon-mcp-server,OctagonAI/octagon-mcp-server,Octagon AI Agents to integrate private and public market data.,"['cloud', 'python']",finance-and-fintech,https://github.com/OctagonAI/octagon-mcp-server,https://github.com/OctagonAI/octagon-mcp-server,MIT,2025-03-12 22:40:51,2025-07-21 16:13:31,2025-07-21 16:13:31,108.0,3.0,12.0,1.0,7.0,1.0,,71.0,,,,,,4.0,7,True,3.0,,,,
306,xzq-xu/jvm-mcp-server,xzq-xu/jvm-mcp-server,An implementation project of a JVM-based MCP (Model Context Protocol) server.,"['local', 'typescript']",developer-tools,https://github.com/xzq-xu/jvm-mcp-server,https://github.com/xzq-xu/jvm-mcp-server,MIT,2025-03-10 18:55:52,2025-09-01 07:05:25,2025-09-01 07:05:18,41.0,1.0,15.0,4.0,18.0,2.0,2.0,70.0,,,,,,5.0,7,True,3.0,,,,
307,ReAPI-com/mcp-openapi,ReAPI-com/mcp-openapi,"MCP server that lets LLMs know everything about your OpenAPI specifications to discover, explain and generate..","['local', 'typescript']",developer-tools,https://github.com/ReAPI-com/mcp-openapi,https://github.com/ReAPI-com/mcp-openapi,MIT,2025-03-29 13:11:54,2025-03-30 07:02:38,2025-03-30 01:06:08,26.0,,11.0,1.0,4.0,6.0,,67.0,,,,,,,7,True,3.0,,,,
308,YuChenSSR/multi-ai-advisor-mcp,YuChenSSR/multi-ai-advisor-mcp,"A Model Context Protocol (MCP) server that queries multiple Ollama models and combines their responses, providing..","['local', 'typescript']",developer-tools,https://github.com/YuChenSSR/multi-ai-advisor-mcp,https://github.com/YuChenSSR/multi-ai-advisor-mcp,MIT,2025-03-24 12:52:06,2025-04-02 19:12:18,2025-04-02 19:12:18,24.0,,16.0,1.0,4.0,1.0,,65.0,,,,,,3.0,7,True,3.0,,,,
309,AbdelStark/bitcoin-mcp,AbdelStark/bitcoin-mcp,"A Model Context Protocol (MCP) server that enables AI models to interact with Bitcoin, allowing them to generate keys,..",[],other-tools-and-integrations,https://github.com/AbdelStark/bitcoin-mcp,https://github.com/AbdelStark/bitcoin-mcp,MIT,2025-02-05 17:03:12,2025-08-01 09:38:50,2025-08-01 09:38:50,43.0,2.0,16.0,1.0,7.0,,,65.0,,,,,,5.0,7,True,3.0,,,,
310,ztxtxwd/open-feishu-mcp-server,ztxtxwd/open-feishu-mcp-server,"A Model Context Protocol (MCP) server with built-in Feishu OAuth authentication, supporting remote connections and..","['cloud', 'local', 'typescript']",communication,https://github.com/ztxtxwd/open-feishu-mcp-server,https://github.com/ztxtxwd/open-feishu-mcp-server,MIT,2025-05-18 13:58:21,2025-10-05 03:30:16,2025-10-05 03:30:10,106.0,17.0,8.0,2.0,11.0,6.0,17.0,61.0,,,,,,2.0,7,True,3.0,,,,
311,SecretiveShell/MCP-wolfram-alpha,SecretiveShell/MCP-wolfram-alpha,An MCP server for querying wolfram alpha API.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/SecretiveShell/MCP-wolfram-alpha,https://github.com/SecretiveShell/MCP-wolfram-alpha,MIT,2024-12-20 14:12:31,2025-08-18 14:01:31,2025-08-18 14:01:31,21.0,5.0,16.0,2.0,6.0,1.0,2.0,61.0,,,,,,4.0,7,True,3.0,,,,
312,mberg/kokoro-tts-mcp,mberg/kokoro-tts-mcp,MCP Server that uses the open weight Kokoro TTS models to convert text-to-speech. Can convert text to MP3 on a local..,"['local', 'python']",text-to-speech,https://github.com/mberg/kokoro-tts-mcp,https://github.com/mberg/kokoro-tts-mcp,Apache-2.0,2025-03-23 16:15:42,2025-09-12 17:29:59,2025-09-12 17:29:59,18.0,3.0,14.0,2.0,5.0,1.0,,60.0,,,,,,3.0,7,True,3.0,,,,
313,micl2e2/code-to-tree,micl2e2/code-to-tree,"A single-binary MCP server that converts source code into AST, regardless of language.","['embedded', 'linux', 'local', 'macos', 'windows']",coding-agents,https://github.com/micl2e2/code-to-tree,https://github.com/micl2e2/code-to-tree,MIT,2025-05-17 09:55:01,2025-05-17 12:27:42,2025-05-17 12:27:37,11.0,,7.0,1.0,1.0,,,59.0,2025-05-17 12:15:28,0.1.0,1.0,,,,7,True,3.0,70.0,14.0,,
314,rember/rember-mcp,rember/rember-mcp,Create spaced repetition flashcards in Rember to remember anything you learn in your chats.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/rember/rember-mcp,https://github.com/rember/rember-mcp,MIT,2025-02-28 10:46:02,2025-03-28 09:29:27,2025-03-28 09:29:23,49.0,,7.0,2.0,2.0,1.0,,56.0,,,,1.0,1.0,,7,True,3.0,,,,
315,ckanthony/gin-mcp,ckanthony/gin-mcp,A zero-configuration Go library to automatically expose existing Gin web framework APIs as MCP tools.,"['cloud', 'embedded', 'go', 'linux', 'macos', 'windows']",developer-tools,https://github.com/ckanthony/gin-mcp,https://github.com/ckanthony/gin-mcp,MIT,2025-04-17 17:27:12,2025-08-17 21:31:07,2025-08-17 21:31:07,30.0,6.0,12.0,1.0,3.0,3.0,2.0,55.0,,,,1.0,1.0,3.0,7,True,3.0,,,,
316,pab1it0/chess-mcp,pab1it0/chess-mcp,"Access Chess.com player data, game records, and other public information through standardized MCP interfaces, allowing..","['cloud', 'python']",gaming,https://github.com/pab1it0/chess-mcp,https://github.com/pab1it0/chess-mcp,MIT,2025-03-29 08:32:00,2025-06-01 11:18:25,2025-06-01 11:18:25,25.0,,14.0,2.0,22.0,,,52.0,,,,,,,7,True,3.0,,,,
317,pskill9/web-search,pskill9/web-search,"An MCP server that enables free web searching using Google search results, with no API keys required.","['local', 'typescript']",browser-automation,https://github.com/pskill9/web-search,https://github.com/pskill9/web-search,,2024-12-30 02:34:47,2024-12-30 02:36:50,2024-12-30 02:36:44,1.0,,49.0,5.0,3.0,5.0,,304.0,,,,,,,6,True,3.0,,,,
318,integromat/make-mcp-server,integromat/make-mcp-server,Turn your Make scenarios into callable tools for AI assistants.,"['local', 'official', 'typescript']",other-tools-and-integrations,https://github.com/integromat/make-mcp-server,https://github.com/integromat/make-mcp-server,MIT,2025-03-10 15:21:12,2025-08-24 05:04:49,2025-08-24 05:04:49,13.0,1.0,34.0,9.0,4.0,1.0,1.0,139.0,,,,,,2.0,6,True,3.0,,,,
319,aaronjmars/web3-research-mcp,aaronjmars/web3-research-mcp,Deep Research for crypto - free & fully local.,"['cloud', 'typescript']",finance-and-fintech,https://github.com/aaronjmars/web3-research-mcp,https://github.com/aaronjmars/web3-research-mcp,Apache-2.0,2025-04-11 15:33:16,2025-06-05 13:26:35,2025-06-05 13:26:35,14.0,,57.0,2.0,5.0,,1.0,134.0,,,,,,3.0,6,True,3.0,,,,
320,jagan-shanmugam/open-streetmap-mcp,jagan-shanmugam/open-streetmap-mcp,An OpenStreetMap MCP server with location-based services and geospatial data.,"['local', 'python']",location-services,https://github.com/jagan-shanmugam/open-streetmap-mcp,https://github.com/jagan-shanmugam/open-streetmap-mcp,MIT,2025-03-03 21:17:47,2025-07-12 21:55:20,2025-06-30 17:51:25,9.0,,28.0,1.0,7.0,2.0,,120.0,,,,,,2.0,6,True,3.0,,,,
321,cobanov/teslamate-mcp,cobanov/teslamate-mcp,"A Model Context Protocol (MCP) server that provides access to your TeslaMate database, allowing AI assistants to query..","['local', 'python']",travel-and-transportation,https://github.com/cobanov/teslamate-mcp,https://github.com/cobanov/teslamate-mcp,,2025-06-08 11:39:15,2025-08-18 06:28:49,2025-08-18 06:28:48,28.0,8.0,14.0,,4.0,1.0,,103.0,,,,,,5.0,6,True,3.0,,,,
322,ChronulusAI/chronulus-mcp,ChronulusAI/chronulus-mcp,Predict anything with Chronulus AI forecasting and prediction agents.,"['cloud', 'python']",data-science-tools,https://github.com/ChronulusAI/chronulus-mcp,https://github.com/ChronulusAI/chronulus-mcp,MIT,2025-02-16 03:33:30,2025-07-19 14:35:19,2025-04-23 16:29:07,4.0,,17.0,2.0,4.0,1.0,,101.0,,,,,,,6,True,3.0,,,,
323,diivi/aseprite-mcp,diivi/aseprite-mcp,MCP server using the Aseprite API to create pixel art.,"['local', 'python']",art-and-culture,https://github.com/diivi/aseprite-mcp,https://github.com/diivi/aseprite-mcp,MIT,2025-04-05 21:55:18,2025-09-02 08:27:34,2025-09-02 08:27:34,5.0,3.0,9.0,1.0,2.0,2.0,,89.0,,,,,,2.0,6,True,3.0,,,,
324,zcaceres/gtasks-mcp,zcaceres/gtasks-mcp,An MCP server to Manage Google Tasks.,"['cloud', 'typescript']",communication,https://github.com/zcaceres/gtasks-mcp,https://github.com/zcaceres/gtasks-mcp,MIT,2024-12-17 21:44:26,2025-02-02 19:25:00,2025-02-02 19:25:00,11.0,,30.0,2.0,6.0,9.0,,88.0,,,,,,2.0,6,True,3.0,,,,
325,just-every/mcp-screenshot-website-fast,just-every/mcp-screenshot-website-fast,Fast screenshot capture tool optimized for Claude Vision API. Automatically tiles full pages into 1072x1072 chunks for..,"['local', 'typescript']",search-data-extraction,https://github.com/just-every/mcp-screenshot-website-fast,https://github.com/just-every/mcp-screenshot-website-fast,MIT,2025-06-11 16:27:17,2025-07-21 08:01:15,2025-07-21 08:01:10,73.0,4.0,8.0,1.0,2.0,1.0,,83.0,,,,,,3.0,6,True,3.0,,,,
326,BurtTheCoder/mcp-virustotal,BurtTheCoder/mcp-virustotal,"MCP server for querying the VirusTotal API. This server provides tools for scanning URLs, analyzing file hashes, and..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-virustotal,https://github.com/BurtTheCoder/mcp-virustotal,MIT,2024-12-13 00:24:10,2025-03-03 06:56:04,2025-03-03 06:56:03,38.0,,10.0,1.0,7.0,1.0,1.0,83.0,,,,1.0,1.0,4.0,6,True,3.0,,,,
327,tanigami/mcp-server-perplexity,tanigami/mcp-server-perplexity,Interacting with Perplexity API.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/tanigami/mcp-server-perplexity,https://github.com/tanigami/mcp-server-perplexity,MIT,2024-12-05 08:00:14,2024-12-25 07:06:10,2024-12-25 07:06:09,8.0,,18.0,2.0,4.0,2.0,,82.0,,,,1.0,1.0,3.0,6,True,3.0,,,,
328,Rai220/think-mcp,Rai220/think-mcp,"Enhances any agents reasoning capabilities by integrating the think-tools, as described in Anthropics article.","['local', 'python']",other-tools-and-integrations,https://github.com/Rai220/think-mcp,https://github.com/Rai220/think-mcp,MIT,2025-04-15 18:41:35,2025-04-16 12:08:04,2025-04-16 12:08:00,5.0,,9.0,1.0,1.0,,,76.0,,,,,,,6,True,3.0,,,,
329,SureScaleAI/openai-gpt-image-mcp,SureScaleAI/openai-gpt-image-mcp,OpenAI GPT image generation/editing MCP server.,"['cloud', 'typescript']",aggregators,https://github.com/SureScaleAI/openai-gpt-image-mcp,https://github.com/SureScaleAI/openai-gpt-image-mcp,MIT,2025-04-27 07:54:28,2025-05-31 21:07:31,2025-05-31 21:07:30,11.0,,23.0,,4.0,,1.0,75.0,,,,,,2.0,6,True,3.0,,,,
330,tinybirdco/mcp-tinybird,tinybirdco/mcp-tinybird,An MCP server to interact with a Tinybird Workspace from any MCP client.,"['cloud', 'python']",customer-data-platforms,https://github.com/tinybirdco/mcp-tinybird,https://github.com/tinybirdco/mcp-tinybird,Apache-2.0,2024-11-27 10:07:15,2025-09-01 09:00:40,2025-09-01 09:00:40,125.0,2.0,15.0,2.0,36.0,1.0,1.0,73.0,,,,,,8.0,6,True,3.0,,,,
331,pierrebrunelle/mcp-server-openai,pierrebrunelle/mcp-server-openai,Query OpenAI models directly from Claude using MCP protocol.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/pierrebrunelle/mcp-server-openai,https://github.com/pierrebrunelle/mcp-server-openai,MIT,2024-11-28 03:40:31,2024-11-28 03:48:15,2024-11-28 03:48:15,3.0,,18.0,2.0,5.0,2.0,,73.0,,,,,,,6,True,3.0,,,,
332,johannesbrandenburger/typst-mcp,johannesbrandenburger/typst-mcp,"MCP server for Typst, a markup-based typesetting system. It provides tools for converting between LaTeX and Typst,..","['local', 'python']",other-tools-and-integrations,https://github.com/johannesbrandenburger/typst-mcp,https://github.com/johannesbrandenburger/typst-mcp,MIT,2025-04-18 10:16:17,2025-08-05 08:52:41,2025-08-05 08:52:38,25.0,1.0,5.0,1.0,2.0,2.0,,69.0,,,,,,2.0,6,True,3.0,,,,
333,hyperb1iss/lucidity-mcp,hyperb1iss/lucidity-mcp,"Enhance AI-generated code quality through intelligent, prompt-based analysis across 10 critical dimensions from..","['local', 'python']",monitoring,https://github.com/hyperb1iss/lucidity-mcp,https://github.com/hyperb1iss/lucidity-mcp,Apache-2.0,2025-03-19 04:49:30,2025-03-19 16:35:32,2025-03-19 16:35:27,9.0,,20.0,1.0,2.0,4.0,,67.0,,,,,,,6,True,3.0,,,,
334,stass/lldb-mcp,stass/lldb-mcp,"A MCP server for LLDB enabling AI binary and core file analysis, debugging, disassembling.","['linux', 'local', 'macos', 'python']",developer-tools,https://github.com/stass/lldb-mcp,https://github.com/stass/lldb-mcp,BSD-2-Clause,2025-03-26 04:53:32,2025-03-26 21:41:30,2025-03-26 21:41:21,7.0,,6.0,1.0,1.0,1.0,,61.0,,,,,,,6,True,3.0,,,,
335,allenporter/mcp-server-home-assistant,allenporter/mcp-server-home-assistant,Expose all Home Assistant voice intents through a Model Context Protocol Server allowing home control.,"['local', 'python']",other-tools-and-integrations,https://github.com/allenporter/mcp-server-home-assistant,https://github.com/allenporter/mcp-server-home-assistant,Apache-2.0,2024-11-27 03:00:15,2025-03-02 18:08:50,2025-03-02 14:04:37,98.0,,7.0,1.0,15.0,4.0,2.0,61.0,2024-11-29 18:32:09,0.1.0,1.0,,,2.0,6,True,3.0,,,,
336,hiromitsusasaki/raindrop-io-mcp-server,hiromitsusasaki/raindrop-io-mcp-server,An integration that allows LLMs to interact with Raindrop.io bookmarks using the Model Context Protocol (MCP).,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,,2025-01-10 15:53:22,2025-06-04 14:44:30,2025-06-04 13:39:35,24.0,,12.0,4.0,15.0,8.0,,60.0,,,,,,4.0,6,True,3.0,,,,
337,r-huijts/rijksmuseum-mcp,r-huijts/rijksmuseum-mcp,"Rijksmuseum API integration for artwork search, details, and collections.","['cloud', 'typescript']",art-and-culture,https://github.com/r-huijts/rijksmuseum-mcp,https://github.com/r-huijts/rijksmuseum-mcp,MIT,2024-12-23 18:02:44,2025-02-07 09:28:40,2025-02-07 09:28:30,42.0,,11.0,4.0,2.0,2.0,1.0,59.0,,,,,,2.0,6,True,3.0,,,,
338,leehanchung/bing-search-mcp,leehanchung/bing-search-mcp,Web search capabilities using Microsoft Bing Search API.,"['cloud', 'typescript']",search-data-extraction,https://github.com/leehanchung/bing-search-mcp,https://github.com/leehanchung/bing-search-mcp,MIT,2025-03-15 23:29:35,2025-04-04 14:40:58,2025-04-04 14:40:58,17.0,,5.0,1.0,4.0,1.0,,58.0,,,,,,,6,True,3.0,,,,
339,erithwik/mcp-hn,erithwik/mcp-hn,"An MCP server to search Hacker News, get top stories, and more.","['cloud', 'python']",search-data-extraction,https://github.com/erithwik/mcp-hn,https://github.com/erithwik/mcp-hn,MIT,2024-12-28 23:00:56,2025-07-14 02:15:28,2025-07-14 02:15:28,15.0,,16.0,1.0,6.0,,,53.0,,,,1.0,1.0,5.0,6,True,3.0,,,,
340,weaviate/mcp-server-weaviate,weaviate/mcp-server-weaviate,An MCP Server to connect to your Weaviate collections as a knowledge base as well as using Weaviate as a chat memory..,"['cloud', 'python', 'typescript']",databases,https://github.com/weaviate/mcp-server-weaviate,https://github.com/weaviate/mcp-server-weaviate,,2025-02-11 21:23:19,2025-05-22 10:47:49,2025-05-22 10:47:19,1.0,,40.0,4.0,8.0,2.0,1.0,153.0,,,,,,,5,True,3.0,,,,
341,ckanthony/openapi-mcp,ckanthony/openapi-mcp,OpenAPI-MCP: Dockerized MCP Server to allow your AI agent to access any API with existing api docs.,"['cloud', 'go']",code-execution,https://github.com/ckanthony/openapi-mcp,https://github.com/ckanthony/openapi-mcp,,2025-04-22 20:17:06,2025-04-22 22:49:31,2025-04-22 22:49:31,9.0,,28.0,2.0,2.0,1.0,,140.0,,,,,,,5,True,3.0,,,,
342,pskill9/website-downloader,pskill9/website-downloader,This MCP server provides a tool to download entire websites using wget. It preserves the website structure and..,[],developer-tools,https://github.com/pskill9/website-downloader,https://github.com/pskill9/website-downloader,,2024-12-23 23:41:16,2024-12-24 20:29:17,2024-12-24 20:29:17,4.0,,26.0,2.0,3.0,1.0,,140.0,,,,,,3.0,5,True,3.0,,,,
343,0xshellming/mcp-summarizer,0xshellming/mcp-summarizer,"AI Summarization MCP Server, Support for multiple content types: Plain text, Web pages, PDF documents, EPUB books,..",['cloud'],knowledge-and-memory,https://github.com/0xshellming/mcp-summarizer,https://github.com/0xshellming/mcp-summarizer,,2025-02-28 08:34:32,2025-02-28 12:10:58,2025-02-28 11:46:55,10.0,,20.0,3.0,5.0,2.0,,132.0,,,,,,,5,True,3.0,,,,
344,githejie/mcp-server-calculator,githejie/mcp-server-calculator,This server enables LLMs to use calculator for precise numerical calculations.,"['local', 'python']",other-tools-and-integrations,https://github.com/githejie/mcp-server-calculator,https://github.com/githejie/mcp-server-calculator,MIT,2025-03-19 11:36:59,2025-05-10 02:23:00,2025-05-10 02:22:52,8.0,,19.0,1.0,12.0,1.0,1.0,128.0,,,,,,,5,True,3.0,,,,
345,34892002/bilibili-mcp-js,34892002/bilibili-mcp-js,A MCP server that supports searching for Bilibili content. Provides LangChain integration examples and test scripts.,"['local', 'typescript']",browser-automation,https://github.com/34892002/bilibili-mcp-js,https://github.com/34892002/bilibili-mcp-js,,2025-03-24 10:27:50,2025-04-23 05:44:33,2025-04-23 05:44:33,10.0,,22.0,3.0,1.0,3.0,2.0,120.0,,,,,,,5,True,3.0,,,,
346,SecretiveShell/MCP-searxng,SecretiveShell/MCP-searxng,An MCP Server to connect to searXNG instances.,"['local', 'python']",search-data-extraction,https://github.com/SecretiveShell/MCP-searxng,https://github.com/SecretiveShell/MCP-searxng,MIT,2024-12-13 15:54:33,2025-02-21 17:12:52,2025-02-21 17:12:51,19.0,,17.0,1.0,3.0,1.0,1.0,105.0,,,,,,3.0,5,True,3.0,,,,
347,mrjoshuak/godoc-mcp,mrjoshuak/godoc-mcp,Token-efficient Go documentation server that provides AI assistants with smart access to package docs and types..,"['go', 'local']",other-tools-and-integrations,https://github.com/mrjoshuak/godoc-mcp,https://github.com/mrjoshuak/godoc-mcp,MIT,2024-12-05 01:24:43,2025-06-25 11:59:22,2025-06-25 11:59:04,14.0,,10.0,2.0,1.0,3.0,1.0,86.0,,,,,,,5,True,3.0,,,,
348,video-creator/ffmpeg-mcp,video-creator/ffmpeg-mcp,"Using ffmpeg command line to achieve an mcp server, can be very convenient, through the dialogue to achieve the local..",[],multimedia-process,https://github.com/video-creator/ffmpeg-mcp,https://github.com/video-creator/ffmpeg-mcp,MIT,2025-03-25 03:49:19,2025-05-13 09:30:15,2025-05-13 09:30:03,15.0,,14.0,1.0,1.0,,,85.0,,,,,,2.0,5,True,3.0,,,,
349,kukapay/crypto-indicators-mcp,kukapay/crypto-indicators-mcp,An MCP server providing a range of cryptocurrency technical analysis indicators and strategie.,"['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/crypto-indicators-mcp,https://github.com/kukapay/crypto-indicators-mcp,MIT,2025-03-23 04:38:09,2025-03-27 23:30:58,2025-03-27 23:30:47,2.0,,37.0,1.0,3.0,2.0,1.0,83.0,,,,,,,5,True,3.0,,,,
